date,time,t1,h1,t2,h2,t3,h3
2020-01-05,07:13:01, 68.54,27.8,69.62,31.7,72.68,25.9 
2020-01-05,07:13:07, 68.54,27.8,69.62,28.6,72.68,25.9 
2020-01-05,07:13:12, 68.54,27.8,69.62,28.5,72.68,25.9 
2020-01-05,07:13:20, 68.54,27.8,69.62,28.5,72.68,25.9 
2020-01-05,07:13:26, 68.54,27.8,69.62,28.5,72.68,25.9 
2020-01-05,07:13:36, 68.54,27.8,69.62,28.6,72.68,25.9 
2020-01-05,07:13:42, 68.54,27.8,69.62,28.6,72.68,25.9 
2020-01-05,07:13:48, 68.54,27.8,69.62,28.6,72.68,25.9 
2020-01-05,07:13:53, 68.54,27.8,69.62,28.6,72.68,25.9 
2020-01-05,07:14:03, 68.54,27.9,69.62,28.6,72.68,25.9 
2020-01-05,07:14:09, 68.54,27.8,69.62,28.6,72.68,25.9 
2020-01-05,07:14:15, 68.54,27.6,69.62,28.6,72.68,25.9 
2020-01-05,07:14:21, 68.54,27.8,69.62,28.6,72.68,25.9 
2020-01-05,07:14:27, 68.54,27.8,69.62,28.6,72.68,25.9 
2020-01-05,07:14:34, 68.54,27.8,69.80,28.6,72.68,26.0 
2020-01-05,07:14:40, 68.54,27.8,69.62,28.6,72.68,26.0 
2020-01-05,07:14:46, 68.72,27.9,69.62,28.6,72.68,26.0 
2020-01-05,07:14:52, 68.72,27.9,69.80,28.6,72.68,26.0 
2020-01-05,07:15:00, 68.54,27.8,69.62,28.6,72.68,26.0 
2020-01-05,07:15:06, 68.72,27.9,69.62,28.6,72.68,25.9 
2020-01-05,07:15:12, 68.72,27.9,69.80,28.6,72.68,25.9 
2020-01-05,07:15:18, 68.72,27.9,69.62,28.6,72.68,26.0 
2020-01-05,07:15:24, 68.72,27.9,69.80,28.6,72.68,26.0 
2020-01-05,07:15:34, 68.72,27.9,69.80,28.6,72.68,26.0 
2020-01-05,07:15:42, 68.72,27.9,69.62,28.6,72.68,26.0 
2020-01-05,07:15:47, 68.72,27.9,69.80,28.6,72.68,26.0 
2020-01-05,07:15:55, 160.88,27.9,69.80,28.6,72.68,26.0 
2020-01-05,07:16:01, 68.72,27.9,69.80,28.6,72.68,26.0 
2020-01-05,07:16:09, 68.72,27.9,69.80,28.7,72.68,26.0 
2020-01-05,07:16:15, 68.72,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:16:23, 68.72,27.8,69.62,28.6,72.68,26.0 
2020-01-05,07:16:28, 68.72,27.8,69.62,28.6,72.86,26.0 
2020-01-05,07:16:34, 68.72,27.8,69.80,28.7,72.68,25.9 
2020-01-05,07:16:42, 68.72,27.8,69.80,28.7,72.68,26.0 
2020-01-05,07:16:52, 68.72,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:16:58, 68.72,27.8,69.80,28.7,72.68,26.0 
2020-01-05,07:17:04, 68.72,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:17:12, 68.72,27.8,69.80,28.7,-8.68,26.0 
2020-01-05,07:17:20, 68.72,27.8,69.80,28.7,72.68,26.0 
2020-01-05,07:17:26, 68.72,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:17:36, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:17:42, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:17:47, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:17:53, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:18:01, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:18:07, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:18:13, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:18:21, 68.90,27.8,69.80,28.7,72.86,25.2 
2020-01-05,07:18:30, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:18:36, 68.90,27.8,69.80,28.6,72.68,26.0 
2020-01-05,07:18:44, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:18:50, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:18:56, 68.90,27.8,-5.80,28.7,72.86,26.0 
2020-01-05,07:19:04, 68.90,27.8,69.80,28.6,72.86,26.0 
2020-01-05,07:19:09, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:19:17, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:19:23, 68.90,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:19:31, 74.66,27.8,69.80,28.7,67.10,26.0 
2020-01-05,07:19:37, 69.08,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:19:42, 69.08,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:19:48, 69.08,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:19:54, 69.08,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:20:02, 69.08,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:20:08, 69.08,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:20:16, 69.08,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:20:22, 69.08,27.8,69.98,28.7,72.86,26.0 
2020-01-05,07:20:27, 69.08,27.8,69.80,28.7,72.86,26.0 
2020-01-05,07:20:33, 69.08,28.6,69.98,28.7,72.86,26.0 
2020-01-05,07:20:39, 69.08,27.8,69.80,28.6,73.04,26.0 
2020-01-05,07:20:45, 69.08,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:20:53, 69.08,27.8,69.98,28.7,72.86,26.0 
2020-01-05,07:21:03, 69.08,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:21:09, 69.08,27.8,69.98,28.7,72.86,26.0 
2020-01-05,07:21:19, 69.08,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:21:27, 69.26,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:21:35, 69.26,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:21:41, 69.26,27.8,70.70,28.7,73.04,26.0 
2020-01-05,07:21:47, 69.26,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:21:55, 69.26,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:22:03, 69.26,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:22:09, 69.26,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:22:15, 68.54,27.8,69.98,28.7,73.04,26.0 
2020-01-05,07:22:21, 69.26,27.7,69.98,28.7,73.04,26.0 
2020-01-05,07:22:27, 69.26,27.7,69.98,31.9,73.04,26.0 
2020-01-05,07:22:33, 69.26,27.7,69.98,28.7,73.04,26.0 
2020-01-05,07:22:39, 69.26,27.7,69.98,28.7,73.04,26.0 
2020-01-05,07:22:47, 69.26,27.7,69.98,28.7,73.04,26.0 
2020-01-05,07:22:53, 69.26,27.7,69.98,28.7,73.04,26.0 
2020-01-05,07:23:03, 69.44,27.8,70.16,28.7,73.04,26.0 
2020-01-05,07:23:08, 69.26,27.7,69.98,28.7,73.04,26.0 
2020-01-05,07:23:16, 69.44,27.8,69.98,28.7,67.28,26.0 
2020-01-05,07:23:22, 69.44,27.7,70.16,28.7,73.04,26.0 
2020-01-05,07:23:28, 69.44,27.8,69.98,28.7,73.22,26.0 
2020-01-05,07:23:34, 69.44,27.7,70.16,28.7,73.04,26.0 
2020-01-05,07:23:40, 69.44,27.7,69.98,28.7,73.04,26.0 
2020-01-05,07:23:46, 69.44,27.7,69.98,28.7,73.22,26.0 
2020-01-05,07:23:52, 69.44,27.7,70.16,28.7,73.04,26.0 
2020-01-05,07:23:58, 69.44,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:24:03, 69.44,27.7,70.16,28.7,73.04,26.0 
2020-01-05,07:24:09, 69.44,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:24:17, 69.44,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:24:23, 69.44,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:24:29, 69.44,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:24:35, 69.44,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:24:40, 69.44,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:24:46, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:24:52, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:24:58, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:25:06, 69.44,27.6,70.16,28.7,73.22,26.0 
2020-01-05,07:25:11, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:25:17, 69.62,27.7,70.16,28.7,73.22,26.1 
2020-01-05,07:25:23, 69.44,27.6,70.16,28.7,73.22,26.0 
2020-01-05,07:25:29, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:25:35, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:25:45, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:25:53, 69.62,27.7,70.16,28.7,72.50,26.0 
2020-01-05,07:25:59, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:26:07, 69.62,27.7,70.34,28.7,73.22,26.0 
2020-01-05,07:26:12, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:26:18, 69.62,27.7,70.16,28.7,73.22,26.0 
2020-01-05,07:26:24, 69.62,27.6,70.16,28.7,73.40,26.1 
2020-01-05,07:26:30, 69.62,27.6,70.34,28.7,73.22,26.0 
2020-01-05,07:26:36, 69.62,27.6,70.34,28.7,73.40,26.1 
2020-01-05,07:26:42, 69.80,27.7,70.34,28.7,73.22,26.0 
2020-01-05,07:26:48, 69.80,27.7,70.34,28.7,73.40,26.0 
2020-01-05,07:26:54, 69.80,27.7,70.34,28.7,73.40,26.0 
2020-01-05,07:27:00, 69.80,27.6,70.34,28.7,73.40,26.8 
2020-01-05,07:27:06, 69.80,27.7,70.34,28.7,73.40,26.0 
2020-01-05,07:27:14, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:27:20, 69.80,27.6,70.34,28.7,73.40,26.1 
2020-01-05,07:27:25, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:27:33, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:27:39, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:27:45, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:27:50, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:27:58, -5.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:28:04, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:28:12, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:28:20, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:28:26, 69.80,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:28:34, 69.98,27.6,70.34,28.7,73.40,26.0 
2020-01-05,07:28:39, 69.98,27.6,70.34,28.7,73.58,26.1 
2020-01-05,07:28:47, 69.98,27.6,70.52,28.7,73.40,26.0 
2020-01-05,07:28:53, 69.98,27.6,70.52,28.7,73.40,26.0 
2020-01-05,07:28:59, 69.98,27.6,70.52,28.7,73.58,77.3 
2020-01-05,07:29:05, 69.98,27.6,70.52,28.8,73.58,26.1 
2020-01-05,07:29:10, 69.98,27.6,70.52,28.8,73.40,26.0 
2020-01-05,07:29:18, 69.98,27.6,70.52,28.8,73.40,26.0 
2020-01-05,07:29:24, 69.98,27.6,70.52,28.7,73.58,26.1 
2020-01-05,07:29:32, 70.16,27.6,70.52,28.7,73.58,26.1 
2020-01-05,07:29:38, 69.98,27.6,70.52,28.7,73.58,26.1 
2020-01-05,07:29:43, 70.16,27.6,70.52,28.7,73.58,26.1 
2020-01-05,07:29:51, 70.16,27.6,70.52,28.7,73.58,26.1 
2020-01-05,07:29:59, 70.16,27.6,70.52,28.7,73.58,0.5 
2020-01-05,07:30:05, 70.16,27.6,70.52,28.7,73.58,26.1 
2020-01-05,07:30:13, 70.16,27.6,70.52,28.7,73.76,26.1 
2020-01-05,07:30:21, 70.16,27.6,70.52,28.7,73.58,26.1 
2020-01-05,07:30:27, 70.16,27.2,70.52,28.7,73.76,26.1 
2020-01-05,07:30:33, 70.16,27.6,70.52,28.5,73.58,26.1 
2020-01-05,07:30:41, 70.16,27.6,70.52,28.7,73.58,26.1 
2020-01-05,07:30:47, 70.16,27.6,70.52,28.7,73.58,26.1 
2020-01-05,07:30:52, 70.16,27.6,70.52,28.7,73.58,26.0 
2020-01-05,07:30:58, 67.46,27.6,70.70,28.8,73.76,26.1 
2020-01-05,07:31:04, 70.16,27.6,70.52,28.3,73.58,26.0 
2020-01-05,07:31:10, 70.34,27.6,70.70,28.8,73.58,26.0 
2020-01-05,07:31:16, 70.34,27.6,70.70,28.8,73.58,26.0 
2020-01-05,07:31:22, 70.16,27.5,70.70,28.8,73.58,26.0 
2020-01-05,07:31:29, 70.34,27.6,70.70,28.8,73.76,26.1 
2020-01-05,07:31:37, 70.34,27.6,70.70,28.8,73.76,26.1 
2020-01-05,07:31:47, 70.34,27.6,70.70,28.8,73.76,26.1 
2020-01-05,07:31:53, 67.46,27.6,70.70,28.8,73.76,26.1 
2020-01-05,07:31:59, 70.34,27.6,70.70,28.7,73.76,26.1 
2020-01-05,07:32:07, 70.34,27.6,70.70,28.7,73.76,26.1 
2020-01-05,07:32:13, 70.34,27.6,70.70,28.7,73.76,26.1 
2020-01-05,07:32:21, 70.34,27.6,70.70,28.8,73.76,26.1 
2020-01-05,07:32:26, 70.34,27.5,70.70,28.7,73.94,26.1 
2020-01-05,07:32:32, 70.34,27.5,70.70,28.3,73.76,26.1 
2020-01-05,07:32:40, 70.52,27.6,70.70,28.7,73.76,26.1 
2020-01-05,07:32:46, 70.52,27.6,70.70,28.7,73.76,26.1 
2020-01-05,07:32:54, 76.28,27.5,70.70,28.7,73.76,26.1 
2020-01-05,07:33:00, 70.52,27.5,70.70,28.7,73.76,26.1 
2020-01-05,07:33:07, 70.52,27.5,70.70,28.7,73.94,26.1 
2020-01-05,07:33:13, 70.52,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:33:23, 70.52,27.5,70.70,28.7,73.94,26.1 
2020-01-05,07:33:29, 70.52,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:33:35, 70.52,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:33:40, 70.52,27.5,70.70,28.7,73.94,26.1 
2020-01-05,07:33:49, 70.70,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:33:54, 70.70,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:34:02, 70.70,27.6,70.88,28.8,73.94,26.1 
2020-01-05,07:34:10, 70.52,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:34:16, 70.52,27.5,71.24,28.8,73.94,26.1 
2020-01-05,07:34:24, 70.70,27.5,70.88,28.7,73.94,26.1 
2020-01-05,07:34:30, 70.70,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:34:35, 70.70,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:34:43, 70.70,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:34:49, 70.70,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:34:57, 70.70,27.5,70.88,28.8,73.94,26.1 
2020-01-05,07:35:03, 70.70,27.5,71.24,28.8,73.94,26.1 
2020-01-05,07:35:11, 70.70,27.5,71.06,28.8,73.94,26.1 
2020-01-05,07:35:18, 70.88,27.5,70.88,28.7,74.12,26.1 
2020-01-05,07:35:24, 70.70,27.5,70.88,28.7,74.12,26.1 
2020-01-05,07:35:30, 70.70,27.5,71.06,28.8,166.28,26.1 
2020-01-05,07:35:38, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:35:46, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:35:52, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:36:00, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:36:05, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:36:11, 70.88,27.5,71.06,28.8,73.76,26.1 
2020-01-05,07:36:19, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:36:25, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:36:31, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:36:37, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:36:42, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:36:48, 70.88,27.5,71.06,28.7,74.12,26.1 
2020-01-05,07:36:54, 71.06,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:37:02, 70.88,27.5,71.06,28.8,74.12,26.1 
2020-01-05,07:37:08, 70.88,27.4,71.06,28.8,74.12,26.1 
2020-01-05,07:37:14, 71.06,27.5,71.06,28.7,74.12,26.1 
2020-01-05,07:37:22, 71.06,27.5,71.24,28.8,74.12,26.1 
2020-01-05,07:37:30, 71.06,27.5,71.24,28.8,74.30,26.1 
2020-01-05,07:37:35, 71.06,27.5,71.06,28.7,74.30,26.1 
2020-01-05,07:37:45, 71.06,27.5,71.24,28.8,74.30,26.1 
2020-01-05,07:37:53, 71.06,27.5,71.24,28.8,74.30,26.1 
2020-01-05,07:37:59, 71.06,27.4,71.24,28.8,74.30,26.1 
2020-01-05,07:38:07, 71.06,28.2,71.24,28.8,74.30,26.1 
2020-01-05,07:38:13, 71.06,27.4,71.24,28.8,74.30,26.1 
2020-01-05,07:38:19, 71.24,27.5,71.24,28.8,74.30,26.1 
2020-01-05,07:38:25, 71.06,27.4,71.24,28.8,74.30,26.1 
2020-01-05,07:38:33, 71.24,27.5,71.24,28.8,74.30,26.1 
2020-01-05,07:38:38, 71.06,27.4,71.24,28.8,74.30,26.1 
2020-01-05,07:38:46, 71.24,27.5,71.24,28.8,74.30,26.1 
2020-01-05,07:38:52, 71.24,27.5,71.24,28.8,74.48,26.1 
2020-01-05,07:38:58, 71.42,27.5,71.42,28.8,74.48,26.1 
2020-01-05,07:39:04, 71.24,27.4,71.24,28.8,74.48,26.1 
2020-01-05,07:39:10, 71.24,27.4,71.24,28.8,74.48,26.2 
2020-01-05,07:39:16, 71.24,27.4,71.24,28.7,74.48,26.1 
2020-01-05,07:39:21, 71.24,27.4,71.24,28.7,74.48,26.1 
2020-01-05,07:39:27, 71.24,27.4,71.24,28.8,74.48,26.1 
2020-01-05,07:39:37, 71.24,27.4,71.24,28.7,74.48,26.1 
2020-01-05,07:39:45, 117.32,27.4,71.42,28.8,74.48,26.1 
2020-01-05,07:39:53, 71.24,27.4,69.98,28.8,74.30,26.1 
2020-01-05,07:40:01, 71.24,27.4,71.42,28.8,74.48,26.1 
2020-01-05,07:40:07, 71.24,27.4,71.42,28.8,74.48,26.1 
2020-01-05,07:40:15, 71.42,27.4,71.42,28.8,62.96,26.1 
2020-01-05,07:40:21, 71.42,27.4,71.42,28.8,74.48,26.1 
2020-01-05,07:40:27, 71.42,27.4,71.42,28.8,74.48,26.1 
2020-01-05,07:40:32, 71.42,27.5,71.42,28.8,74.48,26.1 
2020-01-05,07:40:38, 71.42,27.4,117.50,28.8,74.48,26.1 
2020-01-05,07:40:44, 71.42,27.4,71.42,28.8,74.66,26.1 
2020-01-05,07:40:50, 71.42,27.4,71.42,28.8,74.66,26.1 
2020-01-05,07:40:56, 71.42,27.4,71.42,28.7,74.66,26.1 
2020-01-05,07:41:04, 117.50,27.4,71.42,28.7,74.66,26.1 
2020-01-05,07:41:09, 71.42,27.4,71.42,28.7,74.48,26.1 
2020-01-05,07:41:17, 71.42,27.4,71.60,28.8,74.66,26.1 
2020-01-05,07:41:25, 71.42,27.4,71.60,28.8,74.66,26.1 
2020-01-05,07:41:31, 71.60,27.4,71.42,28.7,74.66,26.1 
2020-01-05,07:41:39, 71.60,27.4,71.42,28.7,74.66,26.1 
2020-01-05,07:41:45, 71.96,27.4,71.60,28.8,75.02,26.1 
2020-01-05,07:41:51, 71.60,27.4,71.60,28.8,74.66,26.1 
2020-01-05,07:41:56, 71.60,27.4,71.60,28.8,74.66,26.1 
2020-01-05,07:42:02, 71.60,27.4,71.60,28.8,74.66,26.1 
2020-01-05,07:42:08, 71.60,27.4,71.60,28.8,74.66,26.1 
2020-01-05,07:42:14, 71.60,27.4,71.60,28.8,74.66,26.1 
2020-01-05,07:42:20, 117.68,27.4,71.60,28.8,74.66,26.1 
2020-01-05,07:42:25, 71.60,27.4,71.60,28.7,74.66,26.1 
2020-01-05,07:42:31, 71.60,27.4,71.60,28.7,74.66,26.1 
2020-01-05,07:42:37, 71.60,27.4,71.60,28.7,74.66,26.2 
2020-01-05,07:42:45, 71.60,27.3,71.60,28.7,74.66,26.1 
2020-01-05,07:42:51, 71.60,27.3,71.78,28.8,74.66,26.1 
2020-01-05,07:42:56, 71.60,27.3,71.78,28.8,74.66,26.1 
2020-01-05,07:43:02, 71.60,27.3,71.78,28.8,74.66,26.1 
2020-01-05,07:43:08, 71.78,27.4,71.78,28.8,74.66,26.1 
2020-01-05,07:43:16, 71.78,27.4,71.78,28.8,74.84,26.1 
2020-01-05,07:43:22, 71.78,27.4,71.78,28.8,74.84,26.1 
2020-01-05,07:43:29, 71.78,27.3,71.78,28.8,74.84,32.5 
2020-01-05,07:43:35, 71.78,27.3,71.78,28.8,74.84,26.1 
2020-01-05,07:43:41, 71.78,27.3,71.78,28.7,74.84,26.1 
2020-01-05,07:43:53, 71.78,27.3,71.78,28.8,74.84,26.1 
2020-01-05,07:43:59, 71.78,27.3,71.78,28.7,74.84,26.1 
2020-01-05,07:44:05, 71.78,27.3,71.78,28.7,74.84,26.1 
2020-01-05,07:44:12, 71.78,27.3,71.78,28.7,74.84,26.1 
2020-01-05,07:44:20, 71.78,27.3,71.78,28.5,74.84,26.1 
2020-01-05,07:44:28, 71.78,27.3,71.78,28.7,74.84,26.1 
2020-01-05,07:44:36, 71.78,27.3,71.78,28.7,74.84,26.1 
2020-01-05,07:44:44, 71.96,27.3,71.78,28.7,74.84,26.1 
2020-01-05,07:44:50, 71.96,27.3,71.60,28.7,74.84,26.1 
2020-01-05,07:44:57, 71.96,27.3,71.96,28.8,74.84,26.1 
2020-01-05,07:45:05, 71.96,27.3,71.96,28.7,74.84,26.1 
2020-01-05,07:45:11, 71.96,27.3,71.96,28.7,75.02,26.1 
2020-01-05,07:45:17, 71.96,27.3,71.96,28.7,75.02,26.1 
2020-01-05,07:45:23, 71.96,27.3,71.96,28.7,75.02,26.1 
2020-01-05,07:45:29, 71.96,27.3,71.96,28.7,75.02,26.1 
2020-01-05,07:45:35, 71.96,27.2,71.96,28.7,75.02,26.1 
2020-01-05,07:45:41, 71.96,27.3,71.96,28.7,75.02,26.1 
2020-01-05,07:45:48, 71.96,27.3,71.96,28.7,74.84,26.1 
2020-01-05,07:45:54, 71.96,27.2,71.96,28.7,75.02,26.1 
2020-01-05,07:46:00, 71.96,27.2,71.96,28.7,75.02,26.1 
2020-01-05,07:46:08, 71.96,27.2,71.96,28.7,75.02,26.1 
2020-01-05,07:46:20, 72.14,27.2,71.96,28.7,75.02,26.1 
2020-01-05,07:46:26, 72.14,27.2,71.96,27.9,75.20,26.1 
2020-01-05,07:46:34, 72.14,27.2,71.96,28.7,75.02,26.1 
2020-01-05,07:46:39, 72.14,27.3,71.96,28.7,75.02,26.1 
2020-01-05,07:46:45, 72.14,27.2,72.14,28.7,75.02,26.1 
2020-01-05,07:46:53, 72.14,27.2,71.96,28.7,75.20,26.1 
2020-01-05,07:47:01, 72.14,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:47:07, 72.14,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:47:14, 72.14,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:47:22, 72.14,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:47:28, 72.14,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:47:34, 72.14,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:47:42, 72.14,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:47:47, 72.14,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:47:53, 72.14,27.1,72.14,28.7,75.20,26.1 
2020-01-05,07:47:59, 72.14,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:48:09, 72.32,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:48:15, 72.32,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:48:22, 72.32,27.2,72.14,28.7,75.20,26.1 
2020-01-05,07:48:30, 72.32,27.1,72.14,28.6,75.20,26.0 
2020-01-05,07:48:36, 72.32,27.1,72.14,28.6,75.20,26.0 
2020-01-05,07:48:44, 72.32,27.1,72.14,28.6,69.44,26.0 
2020-01-05,07:48:50, 72.32,27.1,72.32,28.7,75.20,26.0 
2020-01-05,07:48:56, 72.32,27.1,72.32,28.7,75.20,26.0 
2020-01-05,07:49:05, 72.32,27.1,72.32,28.7,75.20,26.0 
2020-01-05,07:49:13, 72.32,27.1,72.32,28.6,75.20,26.0 
2020-01-05,07:49:19, 72.32,27.1,72.14,28.6,75.38,25.7 
2020-01-05,07:49:25, 72.32,27.1,72.32,28.7,75.38,26.1 
2020-01-05,07:49:31, 72.32,27.1,72.32,28.6,75.38,26.1 
2020-01-05,07:49:37, 72.32,27.1,72.32,28.7,75.38,26.1 
2020-01-05,07:49:42, 72.50,27.1,72.32,28.6,75.38,26.0 
2020-01-05,07:49:48, 72.50,27.1,72.32,28.6,75.38,26.0 
2020-01-05,07:49:56, 72.50,27.1,72.32,28.6,75.38,26.0 
2020-01-05,07:50:02, 72.50,27.1,72.32,28.6,75.38,26.0 
2020-01-05,07:50:10, 72.50,26.9,72.32,28.6,75.38,26.0 
2020-01-05,07:50:18, 72.50,27.1,66.56,28.6,75.38,26.0 
2020-01-05,07:50:23, 72.50,27.1,72.32,28.6,75.38,25.6 
2020-01-05,07:50:29, 72.50,27.0,72.32,28.6,75.38,26.0 
2020-01-05,07:50:35, 72.50,27.0,72.32,28.6,75.38,26.0 
2020-01-05,07:50:43, 72.50,27.0,72.50,28.6,75.56,26.0 
2020-01-05,07:50:53, 72.50,27.0,72.50,28.6,75.56,26.0 
2020-01-05,07:50:58, 72.50,27.0,72.32,28.6,75.56,26.0 
2020-01-05,07:51:04, 72.50,27.0,72.50,28.6,75.56,26.0 
2020-01-05,07:51:10, 72.50,27.0,72.50,28.6,75.56,26.0 
2020-01-05,07:51:16, 72.50,27.0,72.50,28.6,75.56,26.0 
2020-01-05,07:51:24, 72.68,27.0,72.50,28.6,75.56,26.0 
2020-01-05,07:51:30, 61.16,27.0,72.50,28.6,75.56,26.0 
2020-01-05,07:51:36, 72.68,27.0,72.50,28.6,75.56,26.0 
2020-01-05,07:51:42, 72.68,27.0,72.50,28.5,75.56,26.0 
2020-01-05,07:51:49, 72.68,27.0,72.50,28.5,75.56,26.0 
2020-01-05,07:51:55, 72.68,27.0,72.50,28.5,75.56,26.0 
2020-01-05,07:52:01, 72.68,26.9,72.50,28.5,75.56,26.0 
2020-01-05,07:52:09, 72.68,26.9,72.50,28.5,75.56,26.0 
2020-01-05,07:52:15, 72.68,26.9,72.50,28.5,75.56,26.0 
2020-01-05,07:52:20, 72.68,26.9,72.50,28.5,75.56,25.9 
2020-01-05,07:52:28, 72.68,26.9,72.50,28.5,72.68,25.9 
2020-01-05,07:52:34, 72.68,26.9,72.50,28.5,75.56,25.9 
2020-01-05,07:52:42, 72.86,27.0,72.68,28.5,75.56,25.9 
2020-01-05,07:52:48, 72.68,26.9,72.50,28.5,75.56,25.9 
